FIPS ,State,County,2010 Census Population,"Population Estimate, 2011","Population Estimate, 2012","Population Estimate, 2013","Population Estimate, 2014","Population Estimate, 2015","Population Estimate, 2016"
46055,SD,Haakon ,1937,1913,1913,1888,1847,1859,1892
46057,SD,Hamlin ,5903,5967,5954,5951,5994,6046,6028
46059,SD,Hand ,3431,3442,3390,3402,3351,3331,3319
46061,SD,Hanson ,3331,3377,3382,3395,3412,3388,3374
46063,SD,Harding ,1255,1296,1318,1270,1255,1271,1278
46065,SD,Hughes ,17022,17283,17433,17424,17611,17521,17600
46067,SD,Hutchinson ,7343,7208,7223,7183,7232,7316,7368
46069,SD,Hyde ,1420,1397,1430,1382,1401,1397,1352
46071,SD,Jackson ,3031,3176,3175,3241,3285,3313,3326
46073,SD,Jerauld ,2071,2068,2040,2061,2026,2015,2004
46075,SD,Jones ,1006,1020,1007,987,961,920,927
46077,SD,Kingsbury ,5148,5176,5234,5078,5058,4980,5001
46079,SD,Lake ,11200,11605,11827,12045,12287,12589,12909
46081,SD,Lawrence ,24097,24338,24385,24967,24777,24886,25281
46083,SD,Lincoln ,44828,46775,48329,49849,51507,52826,54469
46085,SD,Lyman ,3755,3822,3781,3856,3864,3880,3894
46087,SD,McCook ,5618,5570,5600,5647,5631,5575,5625
46089,SD,McPherson ,2459,2445,2428,2441,2418,2404,2438
46091,SD,Marshall ,4656,4622,4662,4761,4705,4787,4801
46093,SD,Meade ,25434,25583,25930,26576,26952,27048,27693
46095,SD,Mellette ,2048,2108,2091,2082,2092,2050,2102
46097,SD,Miner ,2389,2342,2321,2335,2313,2246,2281
46099,SD,Minnehaha ,169468,172037,175494,179415,182556,185285,187318
46101,SD,Moody ,6486,6484,6457,6429,6406,6426,6505
46102,SD,Oglala Lakota ,13586,13914,14071,14176,14272,14383,14415
46103,SD,Pennington ,100948,102429,104393,106221,107945,108561,109372
46105,SD,Perkins ,2982,3018,3030,3040,3036,3002,2983
46107,SD,Potter ,2329,2362,2351,2368,2329,2313,2299
46109,SD,Roberts ,10149,10309,10341,10271,10327,10275,10255
46111,SD,Sanborn ,2355,2361,2325,2323,2338,2364,2396
46115,SD,Spink ,6415,6501,6650,6579,6567,6478,6420
46117,SD,Stanley ,2966,2972,2963,2956,2958,2951,2993
46119,SD,Sully ,1373,1387,1441,1451,1421,1417,1421
46121,SD,Todd ,9612,9870,9938,10019,9977,10005,10155
46123,SD,Tripp ,5644,5606,5485,5498,5485,5413,5492
46125,SD,Turner ,8347,8376,8330,8352,8242,8203,8317
46127,SD,Union ,14399,14618,14770,14726,14947,14831,14934
46129,SD,Walworth ,5438,5572,5470,5527,5561,5520,5610
46135,SD,Yankton ,22438,22503,22595,22676,22693,22666,22616
46137,SD,Ziebach ,2801,2833,2865,2821,2814,2789,2801
47001,TN,Anderson ,75129,75179,75326,75420,75347,75698,75936
47003,TN,Bedford ,45058,45271,45307,45638,46284,46940,47484
47005,TN,Benton ,16489,16423,16354,16280,16109,16107,16014
47007,TN,Bledsoe ,12876,12847,12791,13785,14535,14580,14675
47009,TN,Blount ,123010,123704,124069,124985,126092,127142,128670
47011,TN,Bradley ,98963,99883,101101,101881,102921,103907,104490
47013,TN,Campbell ,40716,40579,40460,40229,39909,39728,39714
47015,TN,Cannon ,13801,13764,13868,13800,13725,13854,14027
47017,TN,Carroll ,28522,28533,28707,28685,28471,28131,28092
47019,TN,Carter ,57424,57434,57309,56982,56312,56430,56502
47021,TN,Cheatham ,39105,38986,39245,39387,39674,39690,39880
47023,TN,Chester ,17131,17222,17213,17340,17358,17413,17453
47025,TN,Claiborne ,32213,32088,31770,31661,31630,31687,31757
47027,TN,Clay ,7861,7827,7801,7784,7733,7773,7752
47029,TN,Cocke ,35662,35372,35450,35287,35230,35096,35219
47031,TN,Coffee ,52796,52882,53132,53324,53623,54279,54682
47033,TN,Crockett ,14586,14550,14607,14590,14614,14566,14411
47035,TN,Cumberland ,56053,56620,57073,57513,57958,58278,58655
47037,TN,Davidson ,626681,635503,649004,658990,668699,678323,684410
47039,TN,Decatur ,11757,11684,11660,11697,11733,11657,11769
47041,TN,DeKalb ,18723,18794,18911,19108,19211,19205,19361
47043,TN,Dickson ,49666,49946,50177,50211,50609,51461,52170
47045,TN,Dyer ,38335,38148,38246,38148,37868,37878,37708
47047,TN,Fayette ,38413,38569,38662,38810,39072,39220,39590
47049,TN,Fentress ,17959,18026,17924,17937,17867,17917,18033
47051,TN,Franklin ,41052,40862,40786,41313,41428,41514,41700
47053,TN,Gibson ,49683,49873,49689,49483,49541,49442,49401
47055,TN,Giles ,29485,29337,29006,28859,28917,29079,29307
47057,TN,Grainger ,22657,22733,22649,22681,22830,22835,23072
47059,TN,Greene ,68831,68996,68654,68272,68416,68551,68615
47061,TN,Grundy ,13703,13657,13653,13509,13464,13456,13389
47063,TN,Hamblen ,62544,62816,62712,63082,63022,63414,63785
47065,TN,Hamilton ,336463,340939,345783,348853,350545,353604,357738
47067,TN,Hancock ,6819,6711,6675,6638,6602,6554,6577
47069,TN,Hardeman ,27253,26851,26528,26251,25927,25732,25435
47071,TN,Hardin ,26026,25868,26005,25981,25810,25718,25679
47073,TN,Hawkins ,56833,56617,56561,56740,56529,56443,56563
47075,TN,Haywood ,18787,18568,18281,18256,18226,18028,17853
47077,TN,Henderson ,27769,28020,28006,27958,27991,27984,27822
47079,TN,Henry ,32330,32379,32373,32253,32315,32205,32310
47081,TN,Hickman ,24690,24344,24132,24153,24360,24315,24295
47083,TN,Houston ,8426,8338,8408,8275,8220,8131,8134
47085,TN,Humphreys ,18538,18396,18271,18230,18109,18122,18347
47087,TN,Jackson ,11638,11514,11524,11533,11492,11517,11566
47089,TN,Jefferson ,51407,52008,52428,52352,52651,53288,53535
47091,TN,Johnson ,18244,18210,18121,17998,17919,17821,17754
47093,TN,Knox ,432226,436551,440793,444325,448125,451444,456132
47095,TN,Lake ,7832,7778,7710,7711,7662,7572,7560
47097,TN,Lauderdale ,27815,27697,27676,27559,27340,26959,26773
47099,TN,Lawrence ,41869,42059,42133,41990,42297,42531,43081
47101,TN,Lewis ,12161,12152,11918,11969,11878,11866,11904
47103,TN,Lincoln ,33361,33416,33442,33574,33556,33695,33645
47105,TN,Loudon ,48556,49073,49732,50374,50646,50978,51454
47107,TN,McMinn ,52266,52356,52429,52405,52710,52636,52850
47109,TN,McNairy ,26075,26050,26160,26078,26114,25997,25935
47111,TN,Macon ,22248,22462,22501,22619,22942,23108,23450
47113,TN,Madison ,98294,98022,98523,98715,98130,97609,97663
47115,TN,Marion ,28237,28075,28218,28316,28373,28462,28446
47117,TN,Marshall ,30617,30885,30928,31082,31233,31518,31915
47119,TN,Maury ,80956,81415,81969,83611,85541,87735,89981
47121,TN,Meigs ,11753,11684,11701,11696,11744,11872,12005
47123,TN,Monroe ,44519,44930,45150,45223,45390,45677,45970
47125,TN,Montgomery ,172331,176655,185225,184637,189655,193294,195734
47127,TN,Moore ,6362,6401,6336,6302,6317,6290,6323
47129,TN,Morgan ,21987,22058,21947,21707,21742,21492,21554
47131,TN,Obion ,31807,31683,31346,31068,30875,30633,30578
47133,TN,Overton ,22083,22193,22222,22021,22002,22156,22051
47135,TN,Perry ,7915,7863,7854,7878,7845,7914,7964
47137,TN,Pickett ,5077,5132,5070,5044,5081,5142,5142
47139,TN,Polk ,16825,16737,16606,16640,16722,16744,16772
47141,TN,Putnam ,72321,72981,73487,73992,74878,74974,75931
47143,TN,Rhea ,31809,32051,32338,32526,32607,32392,32442
47145,TN,Roane ,54181,53856,53506,53035,52773,52726,52874
47147,TN,Robertson ,66283,66693,66743,67244,67923,68452,69165
47149,TN,Rutherford ,262604,269136,274386,281289,289095,298423,308251
47151,TN,Scott ,22228,22121,22175,22024,22026,21974,21947
47153,TN,Sequatchie ,14112,14280,14426,14663,14773,14789,14897
47155,TN,Sevier ,89889,91123,92299,93356,94696,95661,96673
47157,TN,Shelby ,927644,933011,938965,938091,937162,936131,934603
47159,TN,Smith ,19166,19145,19114,19050,19014,19253,19447
47161,TN,Stewart ,13324,13228,13311,13308,13243,13240,13182
47163,TN,Sullivan ,156823,156929,156547,156562,156784,156661,156667
47165,TN,Sumner ,160645,163882,166101,169110,172790,175866,180063
47167,TN,Tipton ,61081,61282,61609,61599,61672,61605,61303
47169,TN,Trousdale ,7870,7800,7774,7782,7990,8035,8271
47171,TN,Unicoi ,18313,18285,18227,18047,17914,17820,17719
47173,TN,Union ,19109,19213,19120,19055,18964,19126,19140
47175,TN,Van Buren ,5548,5540,5635,5570,5625,5686,5689
47177,TN,Warren ,39839,39869,39745,39893,40003,40338,40516
47179,TN,Washington ,122979,123920,124907,125516,125999,126357,127440
47181,TN,Wayne ,17021,17012,16996,16918,16846,16738,16713
47183,TN,Weakley ,35021,34907,34594,34186,34001,33831,33507
47185,TN,White ,25841,26050,26096,26273,26346,26495,26653
47187,TN,Williamson ,183182,188342,193095,199032,205317,211674,219107
47189,TN,Wilson ,113993,116780,119109,122014,125404,128772,132781
48001,TX,Anderson ,58458,58350,58019,57894,57725,57487,57734
48003,TX,Andrews ,14786,15390,16107,16776,17405,18026,17760
48005,TX,Angelina ,86771,87275,87520,87409,87628,87938,87791
48007,TX,Aransas ,23158,23354,23665,24124,24872,25261,25721
48009,TX,Archer ,9054,8832,8785,8760,8793,8711,8703
48011,TX,Armstrong ,1901,1931,1945,1954,1937,1925,1876
48013,TX,Atascosa ,44911,45486,46455,47078,47787,48435,48797
48015,TX,Austin ,28417,28589,28547,28709,28973,29548,29758
48017,TX,Bailey ,7165,7197,7134,7138,6970,7232,7181
48019,TX,Bandera ,20485,20544,20607,20599,20875,21216,21776
48021,TX,Bastrop ,74171,75050,74738,75850,77899,80208,82733
48023,TX,Baylor ,3726,3715,3618,3610,3600,3671,3697
48025,TX,Bee ,31861,32318,32448,32773,32884,32673,32750
48027,TX,Bell ,310235,316111,323105,326620,329348,334812,340411
48029,TX,Bexar ,1714773,1755342,1788530,1822056,1858749,1895482,1928680
48031,TX,Blanco ,10497,10578,10641,10652,10836,11067,11392
48033,TX,Borden ,641,628,613,637,653,641,633
48035,TX,Bosque ,18212,18253,18118,17880,17761,17910,18097
48037,TX,Bowie ,92565,92890,93136,93457,93458,93503,93860
48039,TX,Brazoria ,313166,319258,324373,330091,337777,345661,354195
48041,TX,Brazos ,194851,197477,200247,204124,208823,215867,220417
48043,TX,Brewster ,9232,9354,9243,9273,9123,9099,9200
48045,TX,Briscoe ,1637,1649,1566,1547,1537,1504,1474
48047,TX,Brooks ,7223,7218,7189,7238,7233,7212,7214
48049,TX,Brown ,38106,38026,37852,37853,37719,37981,38271
48051,TX,Burleson ,17187,17242,17329,17178,17292,17525,17760
48053,TX,Burnet ,42750,43353,43506,43738,44254,45181,46243
48055,TX,Caldwell ,38066,38424,38699,39207,39728,40445,41161
48057,TX,Calhoun ,21381,21353,21573,21759,21805,21922,21965
48059,TX,Callahan ,13544,13540,13516,13526,13523,13596,13820
48061,TX,Cameron ,406220,412937,415445,417260,419191,419893,422135
48063,TX,Camp ,12401,12409,12467,12440,12659,12721,12867
48065,TX,Carson ,6182,6268,6109,5981,6015,5972,6057
48067,TX,Cass ,30464,30505,30205,30413,30351,30387,30375
48069,TX,Castro ,8062,8053,8187,8027,7816,7678,7669
48071,TX,Chambers ,35096,35625,36408,37221,38063,38768,39899
48073,TX,Cherokee ,50845,51013,51200,50981,51007,51431,51668
48075,TX,Childress ,7041,7017,7089,7046,7059,7050,7052
48077,TX,Clay ,10752,10679,10513,10449,10356,10324,10193
48079,TX,Cochran ,3127,3074,3021,3000,2925,2945,2882
48081,TX,Coke ,3320,3280,3218,3196,3232,3230,3264
48083,TX,Coleman ,8895,8762,8677,8534,8417,8333,8420
48085,TX,Collin ,782341,814607,837229,858098,885175,913079,939585
48087,TX,Collingsworth ,3057,3094,3022,3096,3008,3019,3016
48089,TX,Colorado ,20874,20789,20684,20706,20669,20880,21019
48091,TX,Comal ,108472,112047,115005,118776,123487,129113,134788
48093,TX,Comanche ,13974,13871,13705,13539,13436,13365,13484
48095,TX,Concho ,4087,4137,4073,4119,4085,4155,4279
48097,TX,Cooke ,38437,38408,38771,38502,38739,39110,39266
48099,TX,Coryell ,75388,76593,76837,76116,75442,75471,74686
48101,TX,Cottle ,1505,1511,1485,1448,1432,1431,1402
48103,TX,Crane ,4375,4365,4562,4756,4928,5039,4830
48105,TX,Crockett ,3719,3671,3717,3763,3796,3742,3675
48107,TX,Crosby ,6059,6089,6097,5978,5883,5985,5992
48109,TX,Culberson ,2398,2379,2309,2295,2260,2233,2198
48111,TX,Dallam ,6703,6831,6978,7022,7096,7107,7056
48113,TX,Dallas ,2368139,2407305,2452421,2479810,2512281,2545775,2574984
48115,TX,Dawson ,13833,13785,13647,13254,13500,13075,13111
48117,TX,Deaf Smith ,19372,19475,19327,19136,19096,18807,18830
48119,TX,Delta ,5231,5202,5301,5188,5213,5215,5215
48121,TX,Denton ,662614,685376,707475,728282,752820,778491,806180
48123,TX,DeWitt ,20097,20320,20478,20495,20674,20786,20865
48125,TX,Dickens ,2444,2395,2315,2283,2205,2197,2184
48127,TX,Dimmit ,9996,10096,10487,10906,11026,10995,10794
48129,TX,Donley ,3677,3684,3651,3566,3503,3407,3405
48131,TX,Duval ,11782,11797,11586,11606,11530,11399,11428
48133,TX,Eastland ,18583,18574,18408,18231,18212,18133,18274
48135,TX,Ector ,137130,139689,144513,149651,154570,159689,157462
48137,TX,Edwards ,2002,1972,1974,1881,1892,1911,1911
48139,TX,Ellis ,149610,152364,153730,156093,159328,163474,168499
48141,TX,El Paso ,800647,819471,830853,831218,834190,833783,837918
48143,TX,Erath ,37890,39003,39488,40012,40668,41379,41659
48145,TX,Falls ,17866,17831,17554,17201,17141,17158,17273
48147,TX,Fannin ,33915,33922,33695,33655,33762,33640,34031
48149,TX,Fayette ,24554,24756,24706,24783,24863,25046,25149
48151,TX,Fisher ,3974,3958,3840,3846,3843,3853,3854
48153,TX,Floyd ,6446,6398,6372,6275,5977,5901,5917
48155,TX,Foard ,1336,1360,1310,1277,1268,1215,1183
48157,TX,Fort Bend ,585375,606962,625796,653252,684646,713849,741237
48159,TX,Franklin ,10605,10532,10609,10563,10522,10553,10607
48161,TX,Freestone ,19816,19590,19431,19553,19622,19693,19624
48163,TX,Frio ,17217,17479,17876,18257,18693,18930,18956
48165,TX,Gaines ,17526,18014,18377,18895,19400,20276,20478
48167,TX,Galveston ,291309,295596,301067,306693,313698,321538,329431
48169,TX,Garza ,6461,6578,6450,6401,6418,6383,6442
48171,TX,Gillespie ,24837,25032,25167,25354,25545,26074,26521
48173,TX,Glasscock ,1226,1231,1259,1243,1297,1333,1314
48175,TX,Goliad ,7210,7204,7329,7446,7496,7526,7517
48177,TX,Gonzales ,19807,19749,19910,20138,20372,20554,20876
48179,TX,Gray ,22535,22581,22834,22926,23420,23236,22725
48181,TX,Grayson ,120877,121274,121636,122249,123500,125537,128235
48183,TX,Gregg ,121730,122445,122835,123043,122967,123827,123745
48185,TX,Grimes ,26604,26687,26703,26835,27075,27418,27671
48187,TX,Guadalupe ,131533,135869,139741,143164,147230,151164,155265
48189,TX,Hale ,36273,36387,36284,35751,34537,34201,34263
48191,TX,Hall ,3353,3316,3280,3183,3094,3114,3138
48193,TX,Hamilton ,8517,8411,8289,8267,8173,8127,8304
48195,TX,Hansford ,5613,5581,5529,5548,5538,5607,5538
48197,TX,Hardeman ,4139,4127,4062,4014,3929,3851,3906
48199,TX,Hardin ,54635,55046,55114,55342,55539,55804,56322
48201,TX,Harris ,4092459,4179717,4259206,4346883,4441928,4533341,4589928
48203,TX,Harrison ,65631,66364,66283,66218,66514,66606,66534
48205,TX,Hartley ,6062,6083,6152,6059,6111,5761,5747
48207,TX,Haskell ,5899,5978,5907,5918,5782,5774,5681
48209,TX,Hays ,157107,163209,168408,176029,184951,194574,204470
48211,TX,Hemphill ,3807,3951,4070,4125,4161,4270,4129
48213,TX,Henderson ,78532,78692,78951,78600,79196,79416,79901
48215,TX,Hidalgo ,774769,794682,806388,817039,829088,839314,849843
48217,TX,Hill ,35089,35162,35083,34784,34713,34846,35077
48219,TX,Hockley ,22935,22979,23108,23477,23565,23461,23275
48221,TX,Hood ,51182,51484,52127,52893,53863,55344,56857
48223,TX,Hopkins ,35161,35314,35391,35414,35840,36177,36400
48225,TX,Houston ,23732,23370,23143,22738,22701,22675,22754
48227,TX,Howard ,35012,34991,35490,36196,36517,37202,36708
48229,TX,Hudspeth ,3476,3417,3351,3331,3243,3425,4053
48231,TX,Hunt ,86129,86790,87117,87556,88748,89847,92073
48233,TX,Hutchinson ,22150,21985,21960,21844,21840,21755,21511
48235,TX,Irion ,1599,1603,1573,1601,1567,1546,1557
48237,TX,Jack ,9044,9048,8999,8905,8857,8823,8744
48239,TX,Jackson ,14075,14040,14279,14637,14758,14846,14869
48241,TX,Jasper ,35710,36242,35859,35673,35560,35460,35648
48243,TX,Jeff Davis ,2342,2297,2303,2223,2199,2179,2200
48245,TX,Jefferson ,252273,253318,251250,252648,252219,254167,254679
48247,TX,Jim Hogg ,5300,5276,5261,5226,5261,5196,5146
48249,TX,Jim Wells ,40838,41216,41672,41697,41458,41456,41149
48251,TX,Johnson ,150934,151955,153313,154557,156903,159674,163274
48253,TX,Jones ,20202,20232,19873,20016,19852,19972,20009
48255,TX,Karnes ,14824,14961,14859,14711,14820,15275,15254
48257,TX,Kaufman ,103350,105298,106664,108474,111192,114472,118350
48259,TX,Kendall ,33410,34525,35766,37461,38830,40452,42540
48261,TX,Kenedy ,416,437,440,426,414,412,404
48263,TX,Kent ,808,817,836,796,769,770,769
48265,TX,Kerr ,49625,49628,49751,49834,50426,51011,51504
48267,TX,Kimble ,4607,4597,4541,4466,4439,4394,4423
48269,TX,King ,286,258,272,275,264,285,289
48271,TX,Kinney ,3598,3603,3626,3609,3510,3556,3590
48273,TX,Kleberg ,32061,32058,32114,32063,31946,31570,31690
48275,TX,Knox ,3719,3740,3761,3764,3851,3851,3806
48277,TX,Lamar ,49793,49945,49837,49278,49586,49636,49791
48279,TX,Lamb ,13977,14094,13917,13722,13547,13342,13275
48281,TX,Lampasas ,19677,19950,20117,20197,20204,20505,20760
48283,TX,La Salle ,6886,6995,7141,7429,7469,7638,7613
48285,TX,Lavaca ,19263,19216,19439,19525,19676,19821,19809
48287,TX,Lee ,16612,16604,16553,16587,16672,16902,17055
48289,TX,Leon ,16801,16838,16748,16668,16793,17102,17299
48291,TX,Liberty ,75643,76057,76425,76973,78192,79696,81704
48293,TX,Limestone ,23384,23557,23639,23362,23457,23421,23468
48295,TX,Lipscomb ,3302,3345,3457,3484,3555,3553,3487
48297,TX,Live Oak ,11531,11532,11683,11849,12075,12219,12056
48299,TX,Llano ,19301,18948,19102,19359,19457,19838,20362
48301,TX,Loving ,82,95,81,103,87,115,113
48303,TX,Lubbock ,278831,283470,286241,289972,295051,299008,303137
48305,TX,Lynn ,5915,5881,5773,5694,5743,5695,5711
48307,TX,McCulloch ,8283,8276,8273,8271,8177,8315,8172
48309,TX,McLennan ,234906,237784,239385,241432,243014,245203,247934
48311,TX,McMullen ,707,702,735,763,799,825,804
48313,TX,Madison ,13664,13735,13715,13786,13809,13916,13987
48315,TX,Marion ,10546,10440,10317,10234,10114,10142,10147
48317,TX,Martin ,4799,4912,5004,5298,5505,5723,5723
48319,TX,Mason ,4012,4027,4042,4091,4062,4015,4111
48321,TX,Matagorda ,36702,36701,36560,36513,36497,36840,37187
48323,TX,Maverick ,54258,55274,55696,56415,56915,57440,57685
48325,TX,Medina ,46006,46519,46811,47271,47848,48385,49283
48327,TX,Menard ,2242,2223,2227,2152,2154,2159,2123
48329,TX,Midland ,136872,140061,147139,152052,156059,161272,162565
48331,TX,Milam ,24757,24628,24138,24156,24210,24484,24871
48333,TX,Mills ,4936,4870,4830,4874,4859,4883,4907
48335,TX,Mitchell ,9403,9395,9320,9001,9073,8860,8720
48337,TX,Montague ,19719,19742,19470,19383,19386,19269,19414
48339,TX,Montgomery ,455746,471591,484674,498951,517985,536434,556203
48341,TX,Moore ,21904,22094,22413,22203,22146,22048,22120
48343,TX,Morris ,12934,12808,12743,12747,12684,12497,12593
48345,TX,Motley ,1210,1214,1196,1193,1151,1142,1160
48347,TX,Nacogdoches ,64524,65647,65854,65199,65278,65641,65806
48349,TX,Navarro ,47735,48088,48095,48022,47990,48255,48523
48351,TX,Newton ,14445,14488,14320,14212,14147,14007,14003
48353,TX,Nolan ,15216,15123,14881,15057,15102,15050,14993
48355,TX,Nueces ,340223,343190,347816,352728,356325,360118,361350
48357,TX,Ochiltree ,10223,10424,10559,10651,10673,10698,10306
48359,TX,Oldham ,2052,2078,2044,2091,2076,2059,2076
48361,TX,Orange ,81837,82374,82984,83023,83502,84283,84964
48363,TX,Palo Pinto ,28111,28108,27846,27852,27978,27882,28053
48365,TX,Panola ,23796,24043,24010,23829,23807,23717,23492
48367,TX,Parker ,116927,118533,119778,120119,122584,126085,129441
48369,TX,Parmer ,10269,10292,10159,9966,9918,9788,9776
48371,TX,Pecos ,15507,15628,15570,15670,15862,16059,15970
48373,TX,Polk ,45413,45708,45835,45953,46229,46984,47916
48375,TX,Potter ,121073,122376,122792,122272,122146,121374,120832
48377,TX,Presidio ,7818,7747,7557,7282,7040,6881,6958
48379,TX,Rains ,10914,11022,10944,11027,11018,11134,11314
48381,TX,Randall ,120725,123355,124894,126654,128684,130283,132501
48383,TX,Reagan ,3367,3385,3464,3598,3726,3731,3608
48385,TX,Real ,3309,3424,3370,3324,3355,3300,3389
48387,TX,Red River ,12860,12703,12722,12500,12460,12385,12207
48389,TX,Reeves ,13783,13777,13925,14126,14429,14789,14921
48391,TX,Refugio ,7383,7318,7251,7280,7364,7359,7321
48393,TX,Roberts ,929,933,950,922,921,918,916
48395,TX,Robertson ,16622,16667,16449,16420,16415,16648,16751
48397,TX,Rockwall ,78337,81086,82871,85033,87494,90672,93978
48399,TX,Runnels ,10501,10564,10423,10278,10379,10528,10448
48401,TX,Rusk ,53330,53694,53800,53349,53170,52934,52732
48403,TX,Sabine ,10834,10685,10469,10352,10331,10378,10303
48405,TX,San Augustine ,8865,8831,8830,8710,8534,8384,8320
48407,TX,San Jacinto ,26384,26821,27003,26780,27058,27313,27707
48409,TX,San Patricio ,64804,64466,65336,66274,66909,67356,67655
48411,TX,San Saba ,6131,6042,5983,5708,5828,5944,5944
48413,TX,Schleicher ,3461,3304,3255,3193,3156,3196,3056
48415,TX,Scurry ,16921,16862,17083,17230,17357,17566,17333
48417,TX,Shackelford ,3378,3320,3344,3349,3290,3316,3315
48419,TX,Shelby ,25448,25718,26024,25906,25594,25421,25579
48421,TX,Sherman ,3034,3029,3061,3081,3073,3062,3068
48423,TX,Smith ,209714,212691,214774,216515,219669,222478,225290
48425,TX,Somervell ,8490,8452,8591,8614,8657,8729,8775
48427,TX,Starr ,60968,61680,61883,62375,63036,63625,64122
48429,TX,Stephens ,9630,9534,9475,9832,9818,9904,9906
48431,TX,Sterling ,1143,1170,1191,1237,1358,1359,1367
48433,TX,Stonewall ,1490,1478,1467,1429,1400,1412,1426
48435,TX,Sutton ,4128,4014,3932,4003,3973,3904,3869
48437,TX,Swisher ,7854,7832,7878,7750,7586,7513,7466
48439,TX,Tarrant ,1809034,1848347,1882352,1912501,1944512,1981410,2016872
48441,TX,Taylor ,131506,132879,134151,134067,135090,136325,136535
48443,TX,Terrell ,984,952,917,888,905,855,812
48445,TX,Terry ,12651,12649,12604,12687,12774,12755,12799
48447,TX,Throckmorton ,1641,1639,1604,1605,1610,1560,1533
48449,TX,Titus ,32334,32420,32654,32602,32421,32689,32592
48451,TX,Tom Green ,110224,111778,113420,114865,116706,117942,118386
48453,TX,Travis ,1024266,1061858,1096122,1120948,1149668,1174818,1199323
48455,TX,Trinity ,14585,14660,14313,14395,14231,14421,14442
48457,TX,Tyler ,21766,21652,21444,21451,21365,21274,21320
48459,TX,Upshur ,39309,39754,39943,39797,40283,40481,40969
48461,TX,Upton ,3355,3282,3258,3363,3453,3626,3673
48463,TX,Uvalde ,26405,26595,26761,26925,27192,27112,27285
48465,TX,Val Verde ,48879,48947,48866,48953,48753,48857,48881
48467,TX,Van Zandt ,52579,52546,52273,52399,52824,53501,54355
48469,TX,Victoria ,86793,87467,89076,90075,91088,92237,92467
48471,TX,Walker ,67861,68340,68492,69314,69833,70507,71484
48473,TX,Waller ,43205,44017,44321,45394,46784,48630,50115
48475,TX,Ward ,10658,10685,10865,11244,11601,11668,11600
48477,TX,Washington ,33718,33970,33939,34224,34495,35005,35056
48479,TX,Webb ,250304,255486,259738,263564,266605,268929,271193
48481,TX,Wharton ,41280,41327,41171,41225,41228,41526,41735
48483,TX,Wheeler ,5410,5456,5593,5716,5688,5666,5546
48485,TX,Wichita ,131500,130858,131804,132501,133073,131522,131838
48487,TX,Wilbarger ,13535,13436,13265,13157,12956,13037,12892
48489,TX,Willacy ,22134,22129,22139,21977,21909,21883,21810
48491,TX,Williamson ,422679,442278,456352,470822,489143,508059,528718
48493,TX,Wilson ,42918,43731,44466,45426,46391,47456,48480
48495,TX,Winkler ,7110,7140,7338,7603,7786,7996,7893
48497,TX,Wise ,59127,59979,60412,61025,61717,62836,64455
48499,TX,Wood ,41964,42064,42170,42774,43171,43647,44227
48501,TX,Yoakum ,7879,7987,8057,8196,8324,8513,8488
48503,TX,Young ,18550,18349,18301,18369,18326,18228,18152
48505,TX,Zapata ,14018,14195,14235,14358,14338,14397,14349
48507,TX,Zavala ,11677,11828,11963,12148,12175,12227,12023
49001,UT,Beaver ,6629,6525,6493,6462,6424,6344,6463
49003,UT,Box Elder ,49975,50261,50259,50807,51435,51998,53139
49005,UT,Cache ,112656,114872,115931,117198,118177,120060,122753
49007,UT,Carbon ,21403,21329,21242,20935,20659,20430,20399
49009,UT,Daggett ,1059,1167,1093,1138,1127,1110,1095
49011,UT,Davis ,306479,312111,316165,322796,329448,335768,342281
49013,UT,Duchesne ,18607,18674,19003,20010,20260,20781,20337
49015,UT,Emery ,10976,10972,10919,10738,10625,10352,10216
49017,UT,Garfield ,5172,5155,5085,5045,4995,4991,4986
49019,UT,Grand ,9225,9263,9314,9332,9420,9493,9579
49021,UT,Iron ,46163,46657,46706,46632,47185,48294,49937
49023,UT,Juab ,10246,10302,10282,10255,10421,10566,11010
49025,UT,Kane ,7125,7203,7199,7200,7228,7120,7334
49027,UT,Millard ,12503,12595,12524,12594,12560,12649,12694
49029,UT,Morgan ,9469,9660,9822,10240,10636,11091,11437
49031,UT,Piute ,1556,1518,1523,1514,1479,1503,1466
49033,UT,Rich ,2264,2309,2269,2260,2274,2296,2319
49035,UT,Salt Lake ,1029655,1048534,1064462,1080761,1091389,1104622,1121354
49037,UT,San Juan ,14746,14787,14900,14988,15208,15707,16895
49039,UT,Sanpete ,27822,28013,27997,28183,28367,28801,29409
49041,UT,Sevier ,20802,20867,20716,20823,20821,20940,21267
49043,UT,Summit ,36324,37407,37867,38387,39005,39481,40307
49045,UT,Tooele ,58218,59270,59872,60749,61599,62879,64833
49047,UT,Uintah ,32588,33275,34682,35737,36958,37789,36373
49049,UT,Utah ,516564,530678,540170,552386,561232,574796,592299
49051,UT,Wasatch ,23530,24403,25385,26609,27789,29165,30528
49053,UT,Washington ,138115,141541,144613,147628,151857,155450,160245
49055,UT,Wayne ,2778,2754,2724,2728,2722,2703,2702
49057,UT,Weber ,231236,234022,236565,238528,240536,243453,247560
50001,VT,Addison ,36821,36875,36855,36903,36979,36934,36959
50003,VT,Bennington ,37125,36851,36704,36741,36476,36404,36191
50005,VT,Caledonia ,31227,31136,31090,31112,30971,30791,30333
50007,VT,Chittenden ,156545,157740,158772,159933,160850,161466,161531
