FIPS ,State,County,2010 Census Population,"Population Estimate, 2011","Population Estimate, 2012","Population Estimate, 2013","Population Estimate, 2014","Population Estimate, 2015","Population Estimate, 2016"
29139.0,MO,Montgomery ,12236.0,12228.0,12021.0,11941.0,11820.0,11699.0,11620.0
29141.0,MO,Morgan ,20565.0,20391.0,20136.0,20210.0,20194.0,20158.0,20213.0
29143.0,MO,New Madrid ,18956.0,18802.0,18493.0,18332.0,18236.0,18167.0,17915.0
29145.0,MO,Newton ,58114.0,58828.0,59071.0,58783.0,58592.0,58567.0,58694.0
29147.0,MO,Nodaway ,23370.0,23430.0,23377.0,23225.0,23081.0,22776.0,22670.0
29149.0,MO,Oregon ,10881.0,11070.0,11007.0,10993.0,10884.0,10936.0,10789.0
29151.0,MO,Osage ,13878.0,13921.0,13864.0,13690.0,13675.0,13626.0,13664.0
29153.0,MO,Ozark ,9723.0,9648.0,9612.0,9531.0,9465.0,9407.0,9237.0
29155.0,MO,Pemiscot ,18296.0,18208.0,18106.0,17786.0,17587.0,17442.0,17073.0
29157.0,MO,Perry ,18971.0,18919.0,19042.0,19113.0,19190.0,19130.0,19285.0
29159.0,MO,Pettis ,42201.0,42133.0,42280.0,42163.0,42129.0,42182.0,42213.0
29161.0,MO,Phelps ,45156.0,45185.0,45201.0,44915.0,44833.0,44610.0,44608.0
29163.0,MO,Pike ,18516.0,18637.0,18530.0,18577.0,18475.0,18354.0,18438.0
29165.0,MO,Platte ,89322.0,90802.0,92153.0,93333.0,94837.0,96217.0,98309.0
29167.0,MO,Polk ,31137.0,31196.0,31078.0,30994.0,31025.0,31183.0,31285.0
29169.0,MO,Pulaski ,52274.0,53273.0,53412.0,53783.0,53505.0,53156.0,52654.0
29171.0,MO,Putnam ,4979.0,4964.0,4941.0,4884.0,4844.0,4863.0,4853.0
29173.0,MO,Ralls ,10167.0,10303.0,10265.0,10180.0,10278.0,10177.0,10224.0
29175.0,MO,Randolph ,25414.0,25258.0,25313.0,24941.0,25071.0,25090.0,24989.0
29177.0,MO,Ray ,23494.0,23319.0,23063.0,23029.0,22943.0,22815.0,22754.0
29179.0,MO,Reynolds ,6696.0,6682.0,6663.0,6583.0,6530.0,6418.0,6455.0
29181.0,MO,Ripley ,14100.0,14147.0,14043.0,14028.0,13979.0,13811.0,13817.0
29183.0,MO,St. Charles ,360485.0,365262.0,369102.0,374196.0,379894.0,385171.0,390918.0
29185.0,MO,St. Clair ,9805.0,9707.0,9522.0,9508.0,9467.0,9450.0,9272.0
29186.0,MO,Ste. Genevieve ,18145.0,18229.0,17859.0,17941.0,17960.0,17895.0,18030.0
29187.0,MO,St. Francois ,65359.0,65575.0,65856.0,66229.0,65993.0,66446.0,66627.0
29189.0,MO,St. Louis ,998954.0,998999.0,1000530.0,1000778.0,1001207.0,1001705.0,998581.0
29195.0,MO,Saline ,23370.0,23327.0,23473.0,23227.0,23279.0,23109.0,22980.0
29197.0,MO,Schuyler ,4431.0,4391.0,4390.0,4365.0,4398.0,4434.0,4394.0
29199.0,MO,Scotland ,4843.0,4848.0,4889.0,4919.0,4865.0,4859.0,4932.0
29201.0,MO,Scott ,39191.0,39127.0,39138.0,39205.0,38878.0,39004.0,38745.0
29203.0,MO,Shannon ,8441.0,8420.0,8324.0,8271.0,8286.0,8233.0,8168.0
29205.0,MO,Shelby ,6373.0,6246.0,6238.0,6163.0,6126.0,6132.0,6082.0
29207.0,MO,Stoddard ,29968.0,29850.0,29843.0,29855.0,29867.0,29786.0,29588.0
29209.0,MO,Stone ,32202.0,31862.0,31619.0,31334.0,31084.0,30902.0,31047.0
29211.0,MO,Sullivan ,6714.0,6674.0,6559.0,6484.0,6453.0,6323.0,6262.0
29213.0,MO,Taney ,51675.0,52636.0,52939.0,53295.0,53961.0,54333.0,54735.0
29215.0,MO,Texas ,26008.0,25937.0,25757.0,25639.0,25628.0,25651.0,25775.0
29217.0,MO,Vernon ,21159.0,20989.0,20783.0,20908.0,20963.0,20803.0,20723.0
29219.0,MO,Warren ,32513.0,32625.0,32791.0,33038.0,33273.0,33545.0,33802.0
29221.0,MO,Washington ,25195.0,25104.0,25108.0,25165.0,25105.0,24795.0,24839.0
29223.0,MO,Wayne ,13521.0,13385.0,13378.0,13422.0,13393.0,13373.0,13139.0
29225.0,MO,Webster ,36202.0,36311.0,36343.0,36492.0,36906.0,37526.0,38106.0
29227.0,MO,Worth ,2171.0,2130.0,2084.0,2085.0,2061.0,2051.0,2024.0
29229.0,MO,Wright ,18815.0,18643.0,18620.0,18430.0,18298.0,18257.0,18286.0
29510.0,MO,St. Louis city,319294.0,319144.0,319085.0,317947.0,316840.0,314875.0,311404.0
30001.0,MT,Beaverhead ,9246.0,9203.0,9353.0,9276.0,9294.0,9261.0,9401.0
30003.0,MT,Big Horn ,12865.0,13053.0,13003.0,13122.0,13347.0,13256.0,13343.0
30005.0,MT,Blaine ,6491.0,6568.0,6650.0,6577.0,6630.0,6587.0,6601.0
30007.0,MT,Broadwater ,5612.0,5720.0,5742.0,5665.0,5629.0,5679.0,5747.0
30009.0,MT,Carbon ,10078.0,10082.0,10122.0,10314.0,10417.0,10388.0,10460.0
30011.0,MT,Carter ,1160.0,1142.0,1175.0,1164.0,1170.0,1171.0,1203.0
30013.0,MT,Cascade ,81327.0,81784.0,81767.0,82367.0,82236.0,82118.0,81755.0
30015.0,MT,Chouteau ,5813.0,5809.0,5933.0,5853.0,5884.0,5757.0,5759.0
30017.0,MT,Custer ,11699.0,11761.0,11836.0,11918.0,12073.0,12147.0,11924.0
30019.0,MT,Daniels ,1751.0,1777.0,1785.0,1792.0,1808.0,1763.0,1755.0
30021.0,MT,Dawson ,8966.0,9023.0,9252.0,9404.0,9547.0,9625.0,9327.0
30023.0,MT,Deer Lodge ,9298.0,9267.0,9224.0,9283.0,9140.0,9148.0,9085.0
30025.0,MT,Fallon ,2890.0,2930.0,3026.0,3045.0,3109.0,3184.0,3120.0
30027.0,MT,Fergus ,11586.0,11506.0,11450.0,11513.0,11385.0,11384.0,11413.0
30029.0,MT,Flathead ,90928.0,91190.0,91617.0,92975.0,94728.0,96079.0,98082.0
30031.0,MT,Gallatin ,89513.0,91353.0,92595.0,94637.0,97322.0,100736.0,104502.0
30033.0,MT,Garfield ,1206.0,1276.0,1263.0,1279.0,1300.0,1312.0,1310.0
30035.0,MT,Glacier ,13399.0,13576.0,13663.0,13785.0,13698.0,13634.0,13694.0
30037.0,MT,Golden Valley ,884.0,841.0,844.0,859.0,853.0,830.0,831.0
30039.0,MT,Granite ,3079.0,3141.0,3108.0,3134.0,3213.0,3239.0,3368.0
30041.0,MT,Hill ,16096.0,16407.0,16430.0,16597.0,16558.0,16518.0,16542.0
30043.0,MT,Jefferson ,11406.0,11436.0,11395.0,11512.0,11572.0,11671.0,11853.0
30045.0,MT,Judith Basin ,2072.0,2033.0,2024.0,2016.0,1994.0,1931.0,1940.0
30047.0,MT,Lake ,28746.0,29030.0,29036.0,29097.0,29200.0,29466.0,29758.0
30049.0,MT,Lewis and Clark ,63395.0,64263.0,64859.0,65365.0,65961.0,66479.0,67282.0
30051.0,MT,Liberty ,2339.0,2385.0,2397.0,2372.0,2356.0,2401.0,2409.0
30053.0,MT,Lincoln ,19687.0,19614.0,19483.0,19414.0,19138.0,19047.0,19259.0
30055.0,MT,McCone ,1734.0,1710.0,1699.0,1707.0,1703.0,1683.0,1700.0
30057.0,MT,Madison ,7691.0,7686.0,7718.0,7695.0,7804.0,7911.0,7924.0
30059.0,MT,Meagher ,1891.0,1892.0,1903.0,1918.0,1857.0,1818.0,1827.0
30061.0,MT,Mineral ,4223.0,4256.0,4173.0,4272.0,4242.0,4244.0,4184.0
30063.0,MT,Missoula ,109299.0,110169.0,111092.0,111707.0,112595.0,113982.0,116130.0
30065.0,MT,Musselshell ,4538.0,4744.0,4679.0,4640.0,4602.0,4578.0,4589.0
30067.0,MT,Park ,15636.0,15509.0,15587.0,15658.0,15877.0,15981.0,16114.0
30069.0,MT,Petroleum ,494.0,490.0,508.0,504.0,487.0,473.0,489.0
30071.0,MT,Phillips ,4253.0,4201.0,4123.0,4164.0,4176.0,4155.0,4133.0
30073.0,MT,Pondera ,6153.0,6210.0,6182.0,6237.0,6181.0,6148.0,6084.0
30075.0,MT,Powder River ,1743.0,1755.0,1763.0,1756.0,1783.0,1780.0,1746.0
30077.0,MT,Powell ,7027.0,7079.0,7088.0,6963.0,6901.0,6831.0,6858.0
30079.0,MT,Prairie ,1179.0,1155.0,1155.0,1172.0,1139.0,1163.0,1182.0
30081.0,MT,Ravalli ,40212.0,40392.0,40622.0,40741.0,40905.0,41295.0,42088.0
30083.0,MT,Richland ,9746.0,10146.0,10801.0,11179.0,11560.0,11938.0,11482.0
30085.0,MT,Roosevelt ,10425.0,10530.0,10889.0,11121.0,11334.0,11500.0,11305.0
30087.0,MT,Rosebud ,9233.0,9351.0,9379.0,9322.0,9347.0,9403.0,9287.0
30089.0,MT,Sanders ,11413.0,11374.0,11376.0,11328.0,11319.0,11316.0,11534.0
30091.0,MT,Sheridan ,3384.0,3440.0,3579.0,3654.0,3683.0,3691.0,3648.0
30093.0,MT,Silver Bow ,34200.0,34380.0,34470.0,34507.0,34693.0,34579.0,34553.0
30095.0,MT,Stillwater ,9117.0,9173.0,9209.0,9315.0,9298.0,9483.0,9406.0
30097.0,MT,Sweet Grass ,3651.0,3594.0,3596.0,3672.0,3656.0,3624.0,3623.0
30099.0,MT,Teton ,6073.0,6082.0,6072.0,6062.0,6048.0,6095.0,6056.0
30101.0,MT,Toole ,5324.0,5168.0,5235.0,5129.0,5130.0,5099.0,4977.0
30103.0,MT,Treasure ,718.0,720.0,732.0,700.0,693.0,695.0,692.0
30105.0,MT,Valley ,7369.0,7472.0,7493.0,7616.0,7608.0,7626.0,7539.0
30107.0,MT,Wheatland ,2168.0,2140.0,2099.0,2132.0,2094.0,2104.0,2117.0
30109.0,MT,Wibaux ,1017.0,988.0,1055.0,1126.0,1121.0,1121.0,1093.0
30111.0,MT,Yellowstone ,147972.0,149845.0,151887.0,153982.0,155469.0,156946.0,158437.0
31001.0,NE,Adams ,31364.0,31234.0,31390.0,31590.0,31433.0,31585.0,31684.0
31003.0,NE,Antelope ,6685.0,6628.0,6528.0,6451.0,6401.0,6398.0,6329.0
31005.0,NE,Arthur ,460.0,469.0,481.0,454.0,454.0,457.0,469.0
31007.0,NE,Banner ,690.0,736.0,764.0,766.0,751.0,797.0,798.0
31009.0,NE,Blaine ,478.0,495.0,513.0,482.0,505.0,492.0,484.0
31011.0,NE,Boone ,5505.0,5396.0,5415.0,5386.0,5335.0,5295.0,5332.0
31013.0,NE,Box Butte ,11308.0,11295.0,11276.0,11305.0,11310.0,11311.0,11194.0
31015.0,NE,Boyd ,2099.0,2086.0,2064.0,2022.0,2029.0,2011.0,1982.0
31017.0,NE,Brown ,3145.0,3085.0,3025.0,2925.0,2944.0,2943.0,2960.0
31019.0,NE,Buffalo ,46102.0,46832.0,47626.0,48030.0,48238.0,48732.0,49383.0
31021.0,NE,Burt ,6858.0,6793.0,6684.0,6583.0,6575.0,6581.0,6546.0
31023.0,NE,Butler ,8395.0,8308.0,8309.0,8311.0,8248.0,8104.0,8052.0
31025.0,NE,Cass ,25241.0,25269.0,25156.0,25365.0,25502.0,25523.0,25767.0
31027.0,NE,Cedar ,8852.0,8780.0,8763.0,8681.0,8603.0,8568.0,8671.0
31029.0,NE,Chase ,3966.0,4004.0,4036.0,3988.0,3990.0,3986.0,3937.0
31031.0,NE,Cherry ,5713.0,5742.0,5729.0,5774.0,5741.0,5829.0,5832.0
31033.0,NE,Cheyenne ,9998.0,9979.0,10062.0,10066.0,10116.0,10156.0,10051.0
31035.0,NE,Clay ,6542.0,6475.0,6409.0,6374.0,6308.0,6311.0,6163.0
31037.0,NE,Colfax ,10515.0,10580.0,10559.0,10424.0,10557.0,10541.0,10414.0
31039.0,NE,Cuming ,9139.0,9143.0,9098.0,9008.0,9021.0,9130.0,9016.0
31041.0,NE,Custer ,10939.0,10869.0,10788.0,10787.0,10735.0,10802.0,10807.0
31043.0,NE,Dakota ,21006.0,20841.0,20795.0,20848.0,20666.0,20713.0,20465.0
31045.0,NE,Dawes ,9182.0,9232.0,9179.0,9118.0,9092.0,9041.0,8979.0
31047.0,NE,Dawson ,24326.0,24303.0,24064.0,24083.0,23990.0,23845.0,23640.0
31049.0,NE,Deuel ,1941.0,1969.0,1972.0,1929.0,1935.0,1924.0,1873.0
31051.0,NE,Dixon ,6000.0,6013.0,5908.0,5821.0,5767.0,5789.0,5762.0
31053.0,NE,Dodge ,36691.0,36954.0,36648.0,36598.0,36714.0,36676.0,36757.0
31055.0,NE,Douglas ,517110.0,524557.0,531307.0,537483.0,543312.0,549168.0,554995.0
31057.0,NE,Dundy ,2008.0,1980.0,1994.0,1974.0,1884.0,1800.0,1831.0
31059.0,NE,Fillmore ,5890.0,5836.0,5731.0,5664.0,5638.0,5628.0,5720.0
31061.0,NE,Franklin ,3225.0,3215.0,3189.0,3086.0,3075.0,3015.0,3014.0
31063.0,NE,Frontier ,2756.0,2732.0,2735.0,2716.0,2710.0,2617.0,2621.0
31065.0,NE,Furnas ,4959.0,4932.0,4899.0,4845.0,4870.0,4849.0,4787.0
31067.0,NE,Gage ,22311.0,21953.0,21745.0,21818.0,21666.0,21863.0,21799.0
31069.0,NE,Garden ,2057.0,2050.0,1969.0,1909.0,1913.0,1927.0,1930.0
31071.0,NE,Garfield ,2049.0,1989.0,1984.0,2014.0,1987.0,2021.0,2011.0
31073.0,NE,Gosper ,2044.0,1950.0,2032.0,1961.0,1952.0,1968.0,1971.0
31075.0,NE,Grant ,614.0,631.0,616.0,621.0,617.0,637.0,641.0
31077.0,NE,Greeley ,2538.0,2532.0,2455.0,2477.0,2475.0,2431.0,2399.0
31079.0,NE,Hall ,58607.0,59587.0,60301.0,60752.0,61346.0,61422.0,61705.0
31081.0,NE,Hamilton ,9124.0,9074.0,9023.0,9100.0,9102.0,9179.0,9186.0
31083.0,NE,Harlan ,3423.0,3443.0,3419.0,3506.0,3479.0,3447.0,3473.0
31085.0,NE,Hayes ,967.0,978.0,942.0,966.0,928.0,927.0,897.0
31087.0,NE,Hitchcock ,2908.0,2871.0,2883.0,2864.0,2878.0,2882.0,2825.0
31089.0,NE,Holt ,10435.0,10461.0,10404.0,10436.0,10401.0,10308.0,10250.0
31091.0,NE,Hooker ,736.0,742.0,712.0,730.0,727.0,733.0,708.0
31093.0,NE,Howard ,6274.0,6303.0,6302.0,6346.0,6357.0,6392.0,6429.0
31095.0,NE,Jefferson ,7547.0,7542.0,7533.0,7518.0,7301.0,7243.0,7177.0
31097.0,NE,Johnson ,5217.0,5199.0,5169.0,5133.0,5174.0,5187.0,5171.0
31099.0,NE,Kearney ,6489.0,6559.0,6518.0,6499.0,6591.0,6580.0,6552.0
31101.0,NE,Keith ,8368.0,8223.0,8210.0,8121.0,8105.0,8062.0,8018.0
31103.0,NE,Keya Paha ,824.0,824.0,798.0,798.0,802.0,803.0,791.0
31105.0,NE,Kimball ,3821.0,3786.0,3779.0,3677.0,3709.0,3719.0,3679.0
31107.0,NE,Knox ,8701.0,8592.0,8592.0,8570.0,8496.0,8526.0,8571.0
31109.0,NE,Lancaster ,285407.0,289945.0,293606.0,297489.0,302097.0,305705.0,309637.0
31111.0,NE,Lincoln ,36288.0,36046.0,36000.0,36024.0,35694.0,35618.0,35550.0
31113.0,NE,Logan ,763.0,770.0,774.0,763.0,751.0,776.0,772.0
31115.0,NE,Loup ,632.0,613.0,599.0,581.0,584.0,582.0,591.0
31117.0,NE,McPherson ,539.0,544.0,503.0,522.0,500.0,477.0,493.0
31119.0,NE,Madison ,34876.0,35007.0,35131.0,35231.0,35185.0,35065.0,35015.0
31121.0,NE,Merrick ,7845.0,7736.0,7802.0,7792.0,7761.0,7780.0,7828.0
31123.0,NE,Morrill ,5042.0,4927.0,4873.0,4867.0,4845.0,4844.0,4787.0
31125.0,NE,Nance ,3735.0,3736.0,3708.0,3599.0,3558.0,3596.0,3576.0
31127.0,NE,Nemaha ,7248.0,7268.0,7193.0,7169.0,7145.0,7025.0,6971.0
31129.0,NE,Nuckolls ,4500.0,4447.0,4427.0,4385.0,4356.0,4327.0,4265.0
31131.0,NE,Otoe ,15740.0,15801.0,15763.0,15780.0,15870.0,15957.0,16081.0
31133.0,NE,Pawnee ,2773.0,2781.0,2776.0,2719.0,2685.0,2644.0,2652.0
31135.0,NE,Perkins ,2970.0,2946.0,2937.0,2897.0,2885.0,2939.0,2898.0
31137.0,NE,Phelps ,9188.0,9171.0,9229.0,9206.0,9196.0,9284.0,9266.0
31139.0,NE,Pierce ,7266.0,7189.0,7169.0,7161.0,7193.0,7212.0,7159.0
31141.0,NE,Platte ,32237.0,32464.0,32602.0,32547.0,32705.0,32799.0,32861.0
31143.0,NE,Polk ,5406.0,5344.0,5287.0,5251.0,5279.0,5192.0,5203.0
31145.0,NE,Red Willow ,11055.0,11011.0,11013.0,11010.0,10849.0,10828.0,10722.0
31147.0,NE,Richardson ,8363.0,8353.0,8302.0,8143.0,8159.0,8082.0,8060.0
31149.0,NE,Rock ,1526.0,1429.0,1375.0,1395.0,1413.0,1380.0,1390.0
31151.0,NE,Saline ,14200.0,14357.0,14474.0,14357.0,14337.0,14279.0,14331.0
31153.0,NE,Sarpy ,158840.0,162674.0,165886.0,169410.0,172293.0,175690.0,179023.0
31155.0,NE,Saunders ,20780.0,20885.0,20832.0,20915.0,20927.0,21017.0,21038.0
31157.0,NE,Scotts Bluff ,36970.0,36933.0,36921.0,36870.0,36480.0,36300.0,36422.0
31159.0,NE,Seward ,16750.0,16736.0,16981.0,17077.0,17101.0,17122.0,17284.0
31161.0,NE,Sheridan ,5469.0,5383.0,5350.0,5236.0,5263.0,5214.0,5234.0
31163.0,NE,Sherman ,3152.0,3143.0,3125.0,3109.0,3079.0,3085.0,3054.0
31165.0,NE,Sioux ,1311.0,1326.0,1322.0,1325.0,1310.0,1263.0,1242.0
31167.0,NE,Stanton ,6129.0,6194.0,6105.0,6090.0,6063.0,5908.0,5944.0
31169.0,NE,Thayer ,5228.0,5174.0,5156.0,5189.0,5223.0,5145.0,5101.0
31171.0,NE,Thomas ,647.0,688.0,692.0,700.0,688.0,686.0,716.0
31173.0,NE,Thurston ,6940.0,6905.0,6917.0,6870.0,6962.0,7069.0,7127.0
31175.0,NE,Valley ,4260.0,4248.0,4231.0,4197.0,4211.0,4153.0,4184.0
31177.0,NE,Washington ,20234.0,20257.0,20293.0,20223.0,20297.0,20273.0,20603.0
31179.0,NE,Wayne ,9595.0,9460.0,9513.0,9428.0,9397.0,9365.0,9365.0
31181.0,NE,Webster ,3812.0,3766.0,3753.0,3667.0,3668.0,3635.0,3603.0
31183.0,NE,Wheeler ,818.0,815.0,795.0,759.0,766.0,753.0,776.0
31185.0,NE,York ,13665.0,13760.0,13828.0,13853.0,13915.0,13822.0,13794.0
32001.0,NV,Churchill ,24877.0,24606.0,24333.0,24049.0,24000.0,24159.0,24198.0
32003.0,NV,Clark ,1951269.0,1966295.0,1995815.0,2025096.0,2064899.0,2109289.0,2155664.0
32005.0,NV,Douglas ,46997.0,47031.0,46973.0,47015.0,47492.0,47628.0,48020.0
32007.0,NV,Elko ,48818.0,49510.0,51070.0,52464.0,52648.0,51796.0,52168.0
32009.0,NV,Esmeralda ,783.0,759.0,770.0,831.0,811.0,807.0,790.0
32011.0,NV,Eureka ,1987.0,1982.0,1996.0,2056.0,1988.0,2027.0,1917.0
32013.0,NV,Humboldt ,16528.0,16634.0,17068.0,17336.0,17209.0,17002.0,16842.0
32015.0,NV,Lander ,5775.0,5844.0,5931.0,6056.0,5966.0,5879.0,5702.0
32017.0,NV,Lincoln ,5345.0,5263.0,5338.0,5211.0,5122.0,5048.0,5055.0
32019.0,NV,Lyon ,51980.0,51463.0,51087.0,51267.0,51613.0,52339.0,53179.0
32021.0,NV,Mineral ,4772.0,4622.0,4664.0,4548.0,4482.0,4452.0,4449.0
32023.0,NV,Nye ,43946.0,44043.0,43658.0,42922.0,42903.0,43086.0,43423.0
32027.0,NV,Pershing ,6753.0,6640.0,6768.0,6847.0,6677.0,6599.0,6560.0
32029.0,NV,Storey ,4010.0,3951.0,3914.0,3876.0,3898.0,3967.0,4051.0
32031.0,NV,Washoe ,421407.0,424885.0,428654.0,432897.0,438943.0,445460.0,453616.0
32033.0,NV,White Pine ,10030.0,10113.0,9986.0,10004.0,9977.0,9815.0,9682.0
32510.0,NV,Carson City,55274.0,54738.0,54540.0,53989.0,54385.0,54405.0,54742.0
33001.0,NH,Belknap ,60088.0,60240.0,60339.0,60138.0,60278.0,60427.0,60779.0
33003.0,NH,Carroll ,47818.0,47763.0,47677.0,47512.0,47380.0,47222.0,47289.0
33005.0,NH,Cheshire ,77117.0,76915.0,76851.0,76598.0,76288.0,76089.0,75774.0
33007.0,NH,Coos ,33055.0,32490.0,32005.0,31981.0,32778.0,32293.0,32039.0
33009.0,NH,Grafton ,89118.0,89051.0,89230.0,89440.0,89465.0,88799.0,88888.0
33011.0,NH,Hillsborough ,400721.0,401774.0,402651.0,403308.0,405003.0,406015.0,407761.0
33013.0,NH,Merrimack ,146445.0,146733.0,146944.0,147243.0,147714.0,148094.0,148582.0
33015.0,NH,Rockingham ,295223.0,296001.0,297694.0,298706.0,300532.0,301640.0,303251.0
33017.0,NH,Strafford ,123143.0,124053.0,124612.0,124802.0,126218.0,126504.0,127428.0
33019.0,NH,Sullivan ,43742.0,43453.0,43179.0,42959.0,43087.0,43028.0,43004.0
34001.0,NJ,Atlantic ,274549.0,275017.0,275604.0,275784.0,274715.0,273035.0,270991.0
34003.0,NJ,Bergen ,905116.0,913717.0,919694.0,925497.0,931196.0,936010.0,939151.0
34005.0,NJ,Burlington ,448734.0,450555.0,451226.0,449939.0,451054.0,449675.0,449284.0
34007.0,NJ,Camden ,513657.0,513097.0,512906.0,511702.0,510670.0,510295.0,510150.0
34009.0,NJ,Cape May ,97265.0,96604.0,96460.0,95868.0,95417.0,94843.0,94430.0
34011.0,NJ,Cumberland ,156898.0,157000.0,157071.0,156264.0,156346.0,155241.0,153797.0
34013.0,NJ,Essex ,783969.0,786958.0,787579.0,789953.0,793443.0,795039.0,796914.0
34015.0,NJ,Gloucester ,288288.0,289737.0,290094.0,290408.0,291493.0,292106.0,292330.0
34017.0,NJ,Hudson ,634266.0,647983.0,657113.0,664163.0,669604.0,673765.0,677983.0
34019.0,NJ,Hunterdon ,128349.0,127228.0,126492.0,126221.0,125762.0,125390.0,124676.0
34021.0,NJ,Mercer ,366513.0,368044.0,370087.0,371506.0,371688.0,371199.0,371023.0
34023.0,NJ,Middlesex ,809858.0,817143.0,823670.0,828714.0,833724.0,836079.0,837073.0
34025.0,NJ,Monmouth ,630380.0,629815.0,628782.0,628486.0,627771.0,626775.0,625846.0
34027.0,NJ,Morris ,492276.0,495792.0,497310.0,498546.0,498376.0,498419.0,498423.0
34029.0,NJ,Ocean ,576567.0,579038.0,580682.0,582978.0,585881.0,588791.0,592497.0
34031.0,NJ,Passaic ,501226.0,504031.0,505101.0,506391.0,508185.0,508398.0,507945.0
34033.0,NJ,Salem ,66083.0,66029.0,65627.0,64994.0,64522.0,63941.0,63436.0
34035.0,NJ,Somerset ,323444.0,326716.0,328580.0,330962.0,332120.0,333015.0,333751.0
34037.0,NJ,Sussex ,149265.0,148138.0,147033.0,145690.0,144841.0,143385.0,142522.0
34039.0,NJ,Union ,536499.0,540487.0,544465.0,548112.0,551024.0,552949.0,555630.0
34041.0,NJ,Warren ,108692.0,108114.0,107635.0,106984.0,107169.0,107071.0,106617.0
35001.0,NM,Bernalillo ,662564.0,669295.0,672685.0,674460.0,674829.0,674959.0,676953.0
35003.0,NM,Catron ,3725.0,3715.0,3651.0,3580.0,3538.0,3459.0,3508.0
35005.0,NM,Chaves ,65645.0,65646.0,65705.0,65861.0,65672.0,65529.0,65282.0
35006.0,NM,Cibola ,27213.0,27508.0,27316.0,27439.0,27303.0,27322.0,27487.0
35007.0,NM,Colfax ,13750.0,13614.0,13226.0,13039.0,12674.0,12387.0,12253.0
35009.0,NM,Curry ,48376.0,49699.0,50690.0,50574.0,50969.0,50206.0,50280.0
35011.0,NM,De Baca ,2022.0,1972.0,1941.0,1893.0,1823.0,1831.0,1793.0
35013.0,NM,Doña Ana ,209233.0,212869.0,214162.0,213651.0,213536.0,213567.0,214207.0
35015.0,NM,Eddy ,53829.0,54045.0,54424.0,55599.0,56591.0,57611.0,57621.0
35017.0,NM,Grant ,29514.0,29393.0,29320.0,29241.0,28988.0,28564.0,28280.0
35019.0,NM,Guadalupe ,4687.0,4651.0,4612.0,4549.0,4445.0,4364.0,4376.0
35021.0,NM,Harding ,695.0,711.0,698.0,688.0,680.0,699.0,665.0
35023.0,NM,Hidalgo ,4894.0,4840.0,4785.0,4616.0,4539.0,4414.0,4302.0
35025.0,NM,Lea ,64727.0,65037.0,66182.0,68164.0,69707.0,70848.0,69749.0
35027.0,NM,Lincoln ,20497.0,20394.0,20198.0,19979.0,19635.0,19391.0,19429.0
35028.0,NM,Los Alamos ,17950.0,18174.0,18149.0,17817.0,17668.0,17696.0,18147.0
35029.0,NM,Luna ,25095.0,25135.0,24983.0,24686.0,24540.0,24476.0,24450.0
35031.0,NM,McKinley ,71492.0,73488.0,72691.0,73270.0,74044.0,76800.0,74923.0
35033.0,NM,Mora ,4881.0,4781.0,4675.0,4665.0,4571.0,4577.0,4504.0
35035.0,NM,Otero ,63797.0,65494.0,66016.0,65813.0,64994.0,64430.0,65410.0
35037.0,NM,Quay ,9041.0,9082.0,8816.0,8687.0,8454.0,8452.0,8365.0
35039.0,NM,Rio Arriba ,40246.0,40313.0,40254.0,40058.0,39742.0,39526.0,40040.0
35041.0,NM,Roosevelt ,19846.0,20461.0,20341.0,19996.0,19599.0,19074.0,19082.0
35043.0,NM,Sandoval ,131561.0,134246.0,135383.0,136482.0,137540.0,139157.0,142025.0
35045.0,NM,San Juan ,130044.0,127991.0,128331.0,126518.0,124055.0,118701.0,115079.0
35047.0,NM,San Miguel ,29393.0,29335.0,29026.0,28696.0,28318.0,27951.0,27760.0
35049.0,NM,Santa Fe ,144170.0,145378.0,146157.0,146754.0,147329.0,147708.0,148651.0
35051.0,NM,Sierra ,11988.0,12026.0,11881.0,11561.0,11315.0,11261.0,11191.0
35053.0,NM,Socorro ,17866.0,17817.0,17524.0,17525.0,17320.0,17222.0,17027.0
35055.0,NM,Taos ,32937.0,32931.0,32817.0,32991.0,33046.0,32887.0,33065.0
35057.0,NM,Torrance ,16383.0,16400.0,16074.0,15681.0,15514.0,15422.0,15302.0
35059.0,NM,Union ,4549.0,4438.0,4432.0,4372.0,4271.0,4201.0,4183.0
35061.0,NM,Valencia ,76569.0,76877.0,76639.0,76288.0,75775.0,75636.0,75626.0
36001.0,NY,Albany ,304204.0,305019.0,306384.0,307496.0,308295.0,308432.0,308846.0
36003.0,NY,Allegany ,48946.0,48818.0,48247.0,48005.0,47765.0,47407.0,47077.0
36005.0,NY,Bronx ,1385108.0,1399990.0,1414774.0,1426550.0,1437687.0,1449196.0,1455720.0
36007.0,NY,Broome ,200600.0,199459.0,198916.0,198370.0,197669.0,196618.0,195334.0
36009.0,NY,Cattaraugus ,80317.0,79839.0,79365.0,78958.0,78621.0,77909.0,77677.0
36011.0,NY,Cayuga ,80026.0,79811.0,79637.0,79242.0,78857.0,78316.0,77861.0
36013.0,NY,Chautauqua ,134905.0,134266.0,133438.0,133005.0,131980.0,130811.0,129504.0
36015.0,NY,Chemung ,88830.0,88988.0,89264.0,88498.0,87506.0,87120.0,86322.0
