FIPS,State,County,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,PCT_OBESE_ADULTS09,PCT_OBESE_ADULTS14
27007,MN,Beltrami,28.9,30.9,29.299999999999997,31.299999999999997
27009,MN,Benton,27.0,29.3,27.46,29.76
27011,MN,Big Stone,27.5,28.7,27.74,28.939999999999998
27013,MN,Blue Earth,27.0,33.7,28.34,35.040000000000006
27015,MN,Brown,28.0,30.1,28.42,30.520000000000003
27017,MN,Carlton,28.2,30.1,28.58,30.48
27019,MN,Carver,26.8,23.0,26.04,22.24
27021,MN,Cass,27.7,26.5,27.46,26.26
27023,MN,Chippewa,28.5,29.9,28.78,30.18
27025,MN,Chisago,27.9,29.8,28.279999999999998,30.18
27027,MN,Clay,27.9,28.4,28.0,28.5
27029,MN,Clearwater,27.5,31.0,28.2,31.7
27031,MN,Cook,28.0,28.9,28.18,29.08
27033,MN,Cottonwood,27.9,31.7,28.66,32.46
27035,MN,Crow Wing,27.5,29.0,27.8,29.3
27037,MN,Dakota,26.9,26.6,26.84,26.540000000000003
27039,MN,Dodge,27.8,24.9,27.22,24.319999999999997
27041,MN,Douglas,26.6,30.0,27.28,30.68
27043,MN,Faribault,27.8,27.0,27.64,26.84
27045,MN,Fillmore,28.4,25.1,27.74,24.44
27047,MN,Freeborn,28.4,29.9,28.7,30.2
27049,MN,Goodhue,28.7,32.2,29.4,32.900000000000006
27051,MN,Grant,27.6,32.0,28.48,32.88
27053,MN,Hennepin,22.5,22.8,22.56,22.86
27055,MN,Houston,26.9,25.7,26.66,25.46
27057,MN,Hubbard,27.3,24.9,26.82,24.419999999999998
27059,MN,Isanti,27.3,28.0,27.44,28.14
27061,MN,Itasca,27.8,32.2,28.68,33.080000000000005
27063,MN,Jackson,28.2,31.5,28.86,32.16
27065,MN,Kanabec,28.0,29.9,28.38,30.279999999999998
27067,MN,Kandiyohi,26.3,29.1,26.86,29.66
27069,MN,Kittson,28.0,27.8,27.96,27.76
27071,MN,Koochiching,27.1,28.0,27.28,28.18
27073,MN,Lac qui Parle,27.2,28.8,27.52,29.12
27075,MN,Lake,27.3,30.3,27.900000000000002,30.900000000000002
27077,MN,Lake of the Woods,27.9,30.4,28.4,30.9
27079,MN,Le Sueur,27.9,32.4,28.799999999999997,33.3
27081,MN,Lincoln,27.2,28.3,27.419999999999998,28.52
27083,MN,Lyon,28.6,28.7,28.62,28.72
27085,MN,McLeod,27.7,31.1,28.38,31.78
27087,MN,Mahnomen,28.2,32.6,29.08,33.480000000000004
27089,MN,Marshall,28.0,29.7,28.34,30.04
27091,MN,Martin,28.3,32.2,29.080000000000002,32.980000000000004
27093,MN,Meeker,28.7,30.4,29.04,30.74
27095,MN,Mille Lacs,26.1,35.9,28.060000000000002,37.86
27097,MN,Morrison,28.9,34.3,29.979999999999997,35.379999999999995
27099,MN,Mower,27.9,30.8,28.48,31.380000000000003
27101,MN,Murray,27.8,29.8,28.2,30.2
27103,MN,Nicollet,27.7,29.9,28.14,30.34
27105,MN,Nobles,27.6,28.8,27.84,29.04
27107,MN,Norman,27.6,28.2,27.720000000000002,28.32
27109,MN,Olmsted,27.3,25.6,26.96,25.26
27111,MN,Otter Tail,28.0,29.4,28.28,29.68
27113,MN,Pennington,27.8,27.5,27.740000000000002,27.44
27115,MN,Pine,28.9,36.2,30.36,37.660000000000004
27117,MN,Pipestone,27.4,28.4,27.599999999999998,28.599999999999998
27119,MN,Polk,27.7,33.5,28.86,34.66
27121,MN,Pope,27.3,32.1,28.26,33.06
27123,MN,Ramsey,25.6,25.8,25.64,25.84
27125,MN,Red Lake,27.8,32.8,28.8,33.8
27127,MN,Redwood,27.7,32.6,28.68,33.58
27129,MN,Renville,28.9,29.5,29.02,29.62
27131,MN,Rice,26.3,31.5,27.34,32.54
27133,MN,Rock,28.1,28.4,28.16,28.459999999999997
27135,MN,Roseau,29.2,29.3,29.22,29.32
27137,MN,St. Louis,27.7,27.1,27.58,26.98
27139,MN,Scott,28.2,24.6,27.48,23.880000000000003
27141,MN,Sherburne,27.4,28.8,27.68,29.080000000000002
27143,MN,Sibley,28.1,33.3,29.14,34.339999999999996
27145,MN,Stearns,27.2,27.6,27.28,27.680000000000003
27147,MN,Steele,29.1,30.5,29.380000000000003,30.78
27149,MN,Stevens,27.3,33.5,28.54,34.74
27151,MN,Swift,28.0,28.6,28.12,28.720000000000002
27153,MN,Todd,28.9,30.4,29.2,30.7
27155,MN,Traverse,27.1,32.1,28.1,33.1
27157,MN,Wabasha,25.9,32.2,27.16,33.46
27159,MN,Wadena,27.7,29.2,28.0,29.5
27161,MN,Waseca,28.5,33.7,29.54,34.74
27163,MN,Washington,25.8,26.1,25.86,26.16
27165,MN,Watonwan,27.5,26.9,27.38,26.779999999999998
27167,MN,Wilkin,27.8,28.5,27.94,28.64
27169,MN,Winona,28.9,28.9,28.9,28.9
27171,MN,Wright,26.1,28.0,26.48,28.38
27173,MN,Yellow Medicine,26.9,29.0,27.32,29.42
28001,MS,Adams,37.4,37.7,37.46,37.760000000000005
28003,MS,Alcorn,31.2,37.9,32.54,39.239999999999995
28005,MS,Amite,36.7,42.3,37.82,43.419999999999995
28007,MS,Attala,36.9,39.2,37.36,39.660000000000004
28009,MS,Benton,34.3,37.0,34.839999999999996,37.54
28011,MS,Bolivar,38.5,37.5,38.3,37.3
28013,MS,Calhoun,32.5,35.8,33.16,36.459999999999994
28015,MS,Carroll,33.9,34.2,33.96,34.260000000000005
28017,MS,Chickasaw,35.8,33.4,35.32,32.92
28019,MS,Choctaw,34.5,31.7,33.94,31.14
28021,MS,Claiborne,40.8,47.6,42.16,48.96
28023,MS,Clarke,33.3,34.8,33.599999999999994,35.099999999999994
28025,MS,Clay,35.3,35.3,35.3,35.3
28027,MS,Coahoma,42.7,42.9,42.74,42.94
28029,MS,Copiah,37.8,37.4,37.72,37.32
28031,MS,Covington,37.8,36.3,37.5,36.0
28033,MS,DeSoto,32.2,35.9,32.940000000000005,36.64
28035,MS,Forrest,34.7,34.4,34.64,34.339999999999996
28037,MS,Franklin,37.0,35.6,36.72,35.32
28039,MS,George,34.6,34.2,34.52,34.120000000000005
28041,MS,Greene,35.4,38.5,36.019999999999996,39.12
28043,MS,Grenada,36.1,38.9,36.660000000000004,39.46
28045,MS,Hancock,34.0,31.9,33.58,31.479999999999997
28047,MS,Harrison,32.7,32.3,32.620000000000005,32.22
28049,MS,Hinds,33.1,34.9,33.46,35.26
28051,MS,Holmes,42.2,46.1,42.980000000000004,46.88
28053,MS,Humphreys,42.1,41.6,42.0,41.5
28055,MS,Issaquena,37.6,34.4,36.96,33.76
28057,MS,Itawamba,31.4,34.5,32.019999999999996,35.12
28059,MS,Jackson,33.7,32.0,33.36,31.66
28061,MS,Jasper,36.7,37.9,36.940000000000005,38.14
28063,MS,Jefferson,41.8,44.5,42.339999999999996,45.04
28065,MS,Jefferson Davis,36.4,39.4,37.0,40.0
28067,MS,Jones,36.9,38.4,37.199999999999996,38.699999999999996
28069,MS,Kemper,38.2,36.9,37.940000000000005,36.64
28071,MS,Lafayette,32.0,34.3,32.46,34.76
28073,MS,Lamar,31.7,32.8,31.919999999999998,33.019999999999996
28075,MS,Lauderdale,34.5,32.3,34.06,31.859999999999996
28077,MS,Lawrence,34.3,36.8,34.8,37.3
28079,MS,Leake,35.0,40.9,36.18,42.08
28081,MS,Lee,32.0,33.0,32.2,33.2
28083,MS,Leflore,38.3,44.0,39.44,45.14
28085,MS,Lincoln,36.8,39.1,37.26,39.56
28087,MS,Lowndes,34.7,34.3,34.620000000000005,34.22
28089,MS,Madison,30.1,28.6,29.8,28.3
28091,MS,Marion,33.5,34.2,33.64,34.34
28093,MS,Marshall,38.6,39.1,38.7,39.2
28095,MS,Monroe,34.4,38.0,35.12,38.72
28097,MS,Montgomery,34.9,38.3,35.58,38.98
28099,MS,Neshoba,32.5,37.5,33.5,38.5
28101,MS,Newton,36.2,34.8,35.92,34.519999999999996
28103,MS,Noxubee,37.2,40.6,37.88,41.28
28105,MS,Oktibbeha,31.1,34.2,31.720000000000002,34.82
28107,MS,Panola,34.3,36.0,34.64,36.34
28109,MS,Pearl River,31.6,33.7,32.02,34.120000000000005
28111,MS,Perry,34.6,37.2,35.120000000000005,37.720000000000006
28113,MS,Pike,38.5,37.2,38.24,36.940000000000005
28115,MS,Pontotoc,32.6,31.1,32.300000000000004,30.8
28117,MS,Prentiss,32.0,33.1,32.22,33.32
28119,MS,Quitman,39.8,41.5,40.14,41.84
28121,MS,Rankin,32.1,31.5,31.98,31.38
28123,MS,Scott,36.0,33.7,35.54,33.24
28125,MS,Sharkey,39.0,37.5,38.7,37.2
28127,MS,Simpson,33.4,37.7,34.26,38.56
28129,MS,Smith,32.1,36.8,33.04,37.739999999999995
28131,MS,Stone,34.1,35.8,34.44,36.13999999999999
28133,MS,Sunflower,40.7,42.2,41.0,42.5
28135,MS,Tallahatchie,36.7,39.6,37.28,40.18
28137,MS,Tate,35.1,37.4,35.56,37.86
28139,MS,Tippah,31.6,33.9,32.06,34.36
28141,MS,Tishomingo,25.8,36.6,27.96,38.760000000000005
28143,MS,Tunica,41.7,40.7,41.5,40.5
28145,MS,Union,32.3,33.2,32.48,33.38
28147,MS,Walthall,38.7,38.3,38.620000000000005,38.22
28149,MS,Warren,35.7,32.7,35.1,32.1
28151,MS,Washington,36.8,38.9,37.22,39.32
28153,MS,Wayne,34.3,38.2,35.08,38.980000000000004
28155,MS,Webster,31.4,33.9,31.9,34.4
28157,MS,Wilkinson,37.9,39.9,38.3,40.3
28159,MS,Winston,35.6,36.4,35.76,36.559999999999995
28161,MS,Yalobusha,36.7,38.6,37.080000000000005,38.980000000000004
28163,MS,Yazoo,36.5,38.8,36.96,39.26
29001,MO,Adair,28.8,29.0,28.84,29.04
29003,MO,Andrew,30.4,29.3,30.18,29.080000000000002
29005,MO,Atchison,29.0,29.8,29.16,29.96
29007,MO,Audrain,30.3,34.7,31.18,35.580000000000005
29009,MO,Barry,29.3,32.4,29.92,33.019999999999996
29011,MO,Barton,29.4,35.3,30.58,36.48
29013,MO,Bates,29.2,32.1,29.78,32.68
29015,MO,Benton,29.4,31.2,29.759999999999998,31.56
29017,MO,Bollinger,30.5,33.1,31.02,33.620000000000005
29019,MO,Boone,29.1,28.4,28.96,28.259999999999998
29021,MO,Buchanan,34.2,32.6,33.88,32.28
29023,MO,Butler,30.7,35.1,31.58,35.980000000000004
29025,MO,Caldwell,30.6,37.2,31.92,38.52
29027,MO,Callaway,31.4,34.3,31.979999999999997,34.879999999999995
29029,MO,Camden,28.0,28.5,28.1,28.6
29031,MO,Cape Girardeau,29.8,31.9,30.22,32.32
29033,MO,Carroll,29.5,35.4,30.68,36.58
29035,MO,Carter,29.4,31.1,29.74,31.44
29037,MO,Cass,29.9,30.3,29.98,30.380000000000003
29039,MO,Cedar,29.5,31.0,29.8,31.3
29041,MO,Chariton,28.8,30.4,29.12,30.72
29043,MO,Christian,28.2,29.1,28.38,29.28
29045,MO,Clark,30.4,34.3,31.18,35.08
29047,MO,Clay,29.9,29.3,29.779999999999998,29.18
29049,MO,Clinton,30.5,34.5,31.3,35.3
29051,MO,Cole,28.1,30.7,28.62,31.22
29053,MO,Cooper,30.5,35.4,31.48,36.379999999999995
29055,MO,Crawford,30.4,32.4,30.799999999999997,32.8
29057,MO,Dade,29.4,34.3,30.38,35.279999999999994
29059,MO,Dallas,30.3,33.7,30.98,34.38
29061,MO,Daviess,30.3,32.6,30.76,33.06
29063,MO,DeKalb,30.8,36.1,31.86,37.160000000000004
29065,MO,Dent,29.6,34.6,30.6,35.6
29067,MO,Douglas,29.7,32.5,30.259999999999998,33.06
29069,MO,Dunklin,31.5,32.0,31.6,32.1
29071,MO,Franklin,30.1,30.4,30.16,30.459999999999997
29073,MO,Gasconade,29.7,35.0,30.759999999999998,36.06
29075,MO,Gentry,29.2,28.7,29.099999999999998,28.599999999999998
29077,MO,Greene,29.2,32.0,29.759999999999998,32.56
29079,MO,Grundy,28.5,32.6,29.32,33.42
29081,MO,Harrison,29.6,34.1,30.5,35.0
29083,MO,Henry,29.9,29.5,29.82,29.42
29085,MO,Hickory,28.7,29.2,28.8,29.3
29087,MO,Holt,30.2,32.5,30.66,32.96
29089,MO,Howard,29.7,33.9,30.54,34.739999999999995
29091,MO,Howell,29.6,31.5,29.98,31.88
29093,MO,Iron,31.8,35.1,32.46,35.760000000000005
29095,MO,Jackson,31.2,31.0,31.16,30.96
29097,MO,Jasper,31.2,34.5,31.86,35.16
29099,MO,Jefferson,30.9,30.4,30.799999999999997,30.299999999999997
29101,MO,Johnson,31.2,30.9,31.14,30.84
29103,MO,Knox,29.0,31.7,29.54,32.24
29105,MO,Laclede,30.2,31.1,30.38,31.28
29107,MO,Lafayette,29.9,29.1,29.74,28.94
29109,MO,Lawrence,29.6,30.0,29.68,30.08
29111,MO,Lewis,29.3,35.5,30.54,36.74
29113,MO,Lincoln,31.0,31.5,31.1,31.6
29115,MO,Linn,30.5,30.6,30.52,30.62
29117,MO,Livingston,28.6,28.8,28.64,28.84
29119,MO,McDonald,30.5,28.1,30.02,27.62
29121,MO,Macon,29.0,32.8,29.759999999999998,33.559999999999995
29123,MO,Madison,30.1,34.3,30.94,35.13999999999999
29125,MO,Maries,30.6,33.7,31.220000000000002,34.32
29127,MO,Marion,29.4,37.3,30.979999999999997,38.879999999999995
29129,MO,Mercer,29.5,33.4,30.28,34.18
29131,MO,Miller,28.9,30.8,29.279999999999998,31.18
29133,MO,Mississippi,30.6,31.9,30.86,32.16
29135,MO,Moniteau,29.6,28.3,29.34,28.04
29137,MO,Monroe,29.9,30.8,30.08,30.98
29139,MO,Montgomery,29.3,33.9,30.22,34.82
29141,MO,Morgan,28.1,28.3,28.14,28.34
29143,MO,New Madrid,31.2,33.1,31.58,33.480000000000004
29145,MO,Newton,29.3,32.0,29.84,32.54
29147,MO,Nodaway,28.9,29.7,29.06,29.86
29149,MO,Oregon,30.6,32.4,30.96,32.76
29151,MO,Osage,29.8,33.3,30.5,34.0
29153,MO,Ozark,29.4,33.4,30.2,34.199999999999996
29155,MO,Pemiscot,32.9,34.4,33.199999999999996,34.699999999999996
29157,MO,Perry,30.3,33.0,30.84,33.54
29159,MO,Pettis,30.2,36.5,31.46,37.76
29161,MO,Phelps,29.4,27.0,28.919999999999998,26.52
29163,MO,Pike,30.0,28.8,29.76,28.560000000000002
29165,MO,Platte,29.0,30.8,29.36,31.16
29167,MO,Polk,29.4,29.4,29.4,29.4
29169,MO,Pulaski,32.7,28.4,31.840000000000003,27.54
29171,MO,Putnam,29.6,31.9,30.060000000000002,32.36
29173,MO,Ralls,29.6,32.6,30.200000000000003,33.2
29175,MO,Randolph,31.6,33.0,31.880000000000003,33.28
29177,MO,Ray,30.8,34.8,31.6,35.599999999999994
29179,MO,Reynolds,29.4,32.6,30.04,33.24
29181,MO,Ripley,29.1,34.3,30.14,35.339999999999996
29183,MO,St. Charles,29.1,25.0,28.28,24.18
29185,MO,St. Clair,29.2,28.6,29.08,28.48
29186,MO,Ste. Genevieve,30.5,30.1,30.42,30.020000000000003
29187,MO,St. Francois,31.1,32.8,31.44,33.13999999999999
29189,MO,St. Louis,28.5,29.0,28.6,29.1
29195,MO,Saline,30.1,37.6,31.6,39.1
29197,MO,Schuyler,29.7,30.3,29.82,30.42
29199,MO,Scotland,30.7,31.2,30.8,31.3
29201,MO,Scott,30.8,36.5,31.94,37.64
29203,MO,Shannon,30.1,29.7,30.02,29.619999999999997
29205,MO,Shelby,29.7,33.1,30.38,33.78
29207,MO,Stoddard,28.8,32.8,29.6,33.599999999999994
29209,MO,Stone,28.4,33.2,29.36,34.160000000000004
29211,MO,Sullivan,29.3,35.7,30.580000000000002,36.980000000000004
29213,MO,Taney,31.3,30.9,31.22,30.819999999999997
29215,MO,Texas,30.3,32.6,30.76,33.06
29217,MO,Vernon,30.6,30.3,30.540000000000003,30.240000000000002
29219,MO,Warren,30.7,28.4,30.24,27.939999999999998
29221,MO,Washington,31.3,33.6,31.76,34.06
29223,MO,Wayne,30.3,36.1,31.46,37.260000000000005
29225,MO,Webster,30.2,33.8,30.919999999999998,34.519999999999996
29227,MO,Worth,28.8,30.2,29.080000000000002,30.48
29229,MO,Wright,30.5,31.4,30.68,31.58
29510,MO,St. Louis,33.4,33.8,33.48,33.879999999999995
30001,MT,Beaverhead,21.4,24.2,21.959999999999997,24.759999999999998
30003,MT,Big Horn,33.7,38.8,34.72,39.81999999999999
30005,MT,Blaine,33.7,35.6,34.080000000000005,35.980000000000004
30007,MT,Broadwater,23.5,30.4,24.88,31.779999999999998
30009,MT,Carbon,27.0,24.0,26.4,23.4
30011,MT,Carter,24.0,25.0,24.2,25.2
30013,MT,Cascade,24.3,28.2,25.080000000000002,28.98
30015,MT,Chouteau,26.1,26.2,26.12,26.22
30017,MT,Custer,24.7,30.6,25.88,31.78
30019,MT,Daniels,23.0,25.5,23.5,26.0
30021,MT,Dawson,26.2,30.9,27.14,31.84
30023,MT,Deer Lodge,25.1,25.9,25.26,26.06
30025,MT,Fallon,26.8,27.7,26.98,27.88
30027,MT,Fergus,23.4,26.0,23.919999999999998,26.52
30029,MT,Flathead,21.9,23.1,22.14,23.340000000000003
30031,MT,Gallatin,17.3,15.5,16.94,15.14
30033,MT,Garfield,26.1,25.9,26.060000000000002,25.86
30035,MT,Glacier,31.1,34.2,31.720000000000002,34.82
30037,MT,Golden Valley,24.4,24.4,24.4,24.4
30039,MT,Granite,24.7,29.0,25.56,29.86
30041,MT,Hill,30.4,33.4,31.0,34.0
30043,MT,Jefferson,22.7,27.5,23.66,28.46
30045,MT,Judith Basin,23.8,28.8,24.8,29.8
30047,MT,Lake,26.4,27.7,26.66,27.96
30049,MT,Lewis and Clark,22.2,24.3,22.62,24.720000000000002
30051,MT,Liberty,24.6,26.5,24.98,26.88
30053,MT,Lincoln,22.8,28.8,24.0,30.0
30055,MT,McCone,23.2,23.8,23.32,23.92
30057,MT,Madison,21.2,21.7,21.3,21.8
30059,MT,Meagher,25.5,23.9,25.18,23.58
30061,MT,Mineral,25.3,27.7,25.78,28.18
30063,MT,Missoula,19.6,22.2,20.12,22.72
30065,MT,Musselshell,21.3,27.5,22.54,28.74
30067,MT,Park,18.2,22.6,19.08,23.48
30069,MT,Petroleum,22.0,24.6,22.52,25.12
30071,MT,Phillips,21.9,29.0,23.32,30.42
30073,MT,Pondera,27.6,29.4,27.96,29.759999999999998
30075,MT,Powder River,23.7,27.3,24.419999999999998,28.02
30077,MT,Powell,24.6,28.0,25.28,28.68
30079,MT,Prairie,26.2,26.2,26.2,26.2
30081,MT,Ravalli,19.5,23.3,20.26,24.060000000000002
30083,MT,Richland,27.5,30.7,28.14,31.34
30085,MT,Roosevelt,30.6,36.9,31.86,38.16
30087,MT,Rosebud,39.6,35.6,38.800000000000004,34.800000000000004
30089,MT,Sanders,24.2,26.8,24.72,27.32
30091,MT,Sheridan,26.8,29.8,27.400000000000002,30.400000000000002
30093,MT,Silver Bow,23.1,25.5,23.580000000000002,25.98
30095,MT,Stillwater,22.6,21.8,22.44,21.64
30097,MT,Sweet Grass,21.1,24.3,21.740000000000002,24.94
30099,MT,Teton,26.8,26.7,26.78,26.68
30101,MT,Toole,27.4,26.5,27.22,26.32
30103,MT,Treasure,24.3,25.6,24.560000000000002,25.860000000000003
30105,MT,Valley,24.8,29.2,25.68,30.08
30107,MT,Wheatland,26.1,25.3,25.94,25.14
30109,MT,Wibaux,21.6,26.6,22.6,27.6
30111,MT,Yellowstone,25.8,25.1,25.66,24.96
31001,NE,Adams,28.7,33.0,29.56,33.86
31003,NE,Antelope,28.8,27.6,28.560000000000002,27.360000000000003
31005,NE,Arthur,28.4,29.7,28.66,29.96
31007,NE,Banner,29.5,33.5,30.3,34.3
31009,NE,Blaine,28.6,29.1,28.700000000000003,29.200000000000003
31011,NE,Boone,28.2,31.6,28.88,32.28
31013,NE,Box Butte,31.0,33.9,31.58,34.48
31015,NE,Boyd,28.5,34.2,29.64,35.34
31017,NE,Brown,28.8,30.2,29.080000000000002,30.48
31019,NE,Buffalo,29.5,30.1,29.62,30.220000000000002
31021,NE,Burt,29.3,31.0,29.64,31.34
31023,NE,Butler,29.2,32.0,29.759999999999998,32.56
31025,NE,Cass,28.0,35.4,29.48,36.879999999999995
31027,NE,Cedar,27.6,28.3,27.740000000000002,28.44
31029,NE,Chase,28.1,30.6,28.6,31.1
31031,NE,Cherry,28.5,26.2,28.04,25.74
31033,NE,Cheyenne,27.7,31.5,28.46,32.26
31035,NE,Clay,31.5,32.9,31.78,33.18
31037,NE,Colfax,28.7,31.5,29.259999999999998,32.06
31039,NE,Cuming,29.0,29.7,29.14,29.84
31041,NE,Custer,30.7,32.0,30.96,32.26
31043,NE,Dakota,33.7,35.8,34.120000000000005,36.22
31045,NE,Dawes,27.6,27.3,27.540000000000003,27.240000000000002
31047,NE,Dawson,29.9,33.8,30.68,34.58
31049,NE,Deuel,28.5,30.1,28.82,30.42
31051,NE,Dixon,30.8,31.5,30.94,31.64
31053,NE,Dodge,29.3,32.7,29.98,33.38
31055,NE,Douglas,27.7,27.8,27.72,27.82
31057,NE,Dundy,29.9,35.3,30.979999999999997,36.379999999999995
31059,NE,Fillmore,28.4,33.4,29.4,34.4
31061,NE,Franklin,28.3,36.7,29.98,38.38
31063,NE,Frontier,30.5,35.5,31.5,36.5
31065,NE,Furnas,31.2,33.9,31.74,34.44
31067,NE,Gage,30.8,34.1,31.46,34.760000000000005
31069,NE,Garden,29.4,32.6,30.04,33.24
31071,NE,Garfield,28.3,28.4,28.32,28.419999999999998
31073,NE,Gosper,28.5,34.4,29.68,35.58
31075,NE,Grant,29.0,28.3,28.86,28.16
31077,NE,Greeley,30.6,32.4,30.96,32.76
31079,NE,Hall,31.9,33.9,32.3,34.3
31081,NE,Hamilton,30.1,32.5,30.580000000000002,32.98
31083,NE,Harlan,27.8,32.1,28.66,32.96
31085,NE,Hayes,30.8,33.2,31.28,33.68000000000001
31087,NE,Hitchcock,30.1,35.9,31.26,37.059999999999995
31089,NE,Holt,28.4,30.2,28.759999999999998,30.56
31091,NE,Hooker,29.6,26.6,29.0,26.0
31093,NE,Howard,28.4,29.4,28.599999999999998,29.599999999999998
31095,NE,Jefferson,29.3,36.2,30.68,37.580000000000005
31097,NE,Johnson,29.7,30.3,29.82,30.42
31099,NE,Kearney,28.8,31.1,29.26,31.560000000000002
31101,NE,Keith,28.5,27.5,28.3,27.3
31103,NE,Keya Paha,29.8,29.6,29.76,29.560000000000002
31105,NE,Kimball,28.5,31.4,29.08,31.979999999999997
31107,NE,Knox,28.1,31.6,28.8,32.300000000000004
31109,NE,Lancaster,26.2,26.0,26.16,25.96
31111,NE,Lincoln,31.0,31.7,31.14,31.84
31113,NE,Logan,28.6,31.1,29.1,31.6
31115,NE,Loup,29.9,30.7,30.06,30.86
31117,NE,McPherson,30.8,30.5,30.740000000000002,30.44
31119,NE,Madison,27.4,32.6,28.439999999999998,33.64
31121,NE,Merrick,30.9,32.6,31.24,32.940000000000005
31123,NE,Morrill,28.7,30.2,29.0,30.5
31125,NE,Nance,28.4,29.8,28.68,30.080000000000002
31127,NE,Nemaha,29.4,35.5,30.619999999999997,36.72
31129,NE,Nuckolls,28.5,33.5,29.5,34.5
31131,NE,Otoe,32.1,33.9,32.46,34.26
31133,NE,Pawnee,28.8,29.8,29.0,30.0
31135,NE,Perkins,26.3,24.5,25.94,24.14
31137,NE,Phelps,29.5,33.4,30.28,34.18
31139,NE,Pierce,30.0,34.1,30.82,34.92
31141,NE,Platte,29.2,29.3,29.22,29.32
31143,NE,Polk,30.9,29.5,30.619999999999997,29.22
31145,NE,Red Willow,29.6,31.9,30.060000000000002,32.36
31147,NE,Richardson,31.4,36.7,32.46,37.760000000000005
31149,NE,Rock,29.3,30.3,29.5,30.5
31151,NE,Saline,31.2,33.0,31.56,33.36
31153,NE,Sarpy,28.4,30.6,28.84,31.040000000000003
31155,NE,Saunders,28.9,28.6,28.84,28.540000000000003
31157,NE,Scotts Bluff,31.1,33.9,31.66,34.46
31159,NE,Seward,27.8,29.4,28.12,29.72
31161,NE,Sheridan,28.3,30.2,28.68,30.58
31163,NE,Sherman,30.0,33.1,30.62,33.72
31165,NE,Sioux,29.3,32.3,29.9,32.9
31167,NE,Stanton,31.6,34.3,32.14,34.839999999999996
31169,NE,Thayer,30.0,30.2,30.04,30.24
31171,NE,Thomas,30.1,32.8,30.64,33.339999999999996
31173,NE,Thurston,32.4,41.8,34.28,43.68
31175,NE,Valley,29.4,32.3,29.979999999999997,32.879999999999995
31177,NE,Washington,28.6,31.5,29.18,32.08
31179,NE,Wayne,29.7,29.6,29.68,29.580000000000002
31181,NE,Webster,29.6,32.9,30.26,33.559999999999995
31183,NE,Wheeler,28.5,28.1,28.42,28.020000000000003
31185,NE,York,32.0,33.6,32.32,33.92
32001,NV,Churchill,25.8,25.5,25.740000000000002,25.44
32003,NV,Clark,26.0,27.8,26.36,28.16
32005,NV,Douglas,21.1,21.4,21.16,21.459999999999997
32007,NV,Elko,29.8,30.3,29.900000000000002,30.400000000000002
32009,NV,Esmeralda,25.0,25.5,25.1,25.6
32011,NV,Eureka,26.5,27.2,26.64,27.34
32013,NV,Humboldt,29.9,25.7,29.06,24.86
32015,NV,Lander,29.2,30.4,29.439999999999998,30.639999999999997
32017,NV,Lincoln,26.2,25.9,26.14,25.84
32019,NV,Lyon,28.6,29.8,28.84,30.04
32021,NV,Mineral,29.4,28.0,29.119999999999997,27.72
32023,NV,Nye,30.2,31.5,30.46,31.76
32027,NV,Pershing,33.2,31.1,32.78,30.68
32029,NV,Storey,25.8,26.9,26.02,27.119999999999997
32031,NV,Washoe,21.6,21.8,21.64,21.84
32033,NV,White Pine,34.5,28.7,33.34,27.54
32510,NV,Carson City,23.7,24.6,23.88,24.78
33001,NH,Belknap,25.9,31.3,26.98,32.38
33003,NH,Carroll,21.9,25.2,22.56,25.86
33005,NH,Cheshire,28.0,27.4,27.88,27.279999999999998
33007,NH,Coos,28.8,30.5,29.14,30.84
33009,NH,Grafton,23.0,25.3,23.46,25.76
33011,NH,Hillsborough,26.4,28.5,26.82,28.92
33013,NH,Merrimack,25.0,29.5,25.9,30.4
33015,NH,Rockingham,24.7,26.1,24.98,26.380000000000003
33017,NH,Strafford,27.4,29.1,27.74,29.44
33019,NH,Sullivan,26.8,28.8,27.2,29.2
34001,NJ,Atlantic,26.5,27.6,26.72,27.82
34003,NJ,Bergen,20.8,21.5,20.94,21.64
34005,NJ,Burlington,26.2,28.0,26.56,28.36
34007,NJ,Camden,26.8,30.2,27.48,30.88
34009,NJ,Cape May,24.8,27.9,25.42,28.52
34011,NJ,Cumberland,29.6,34.5,30.580000000000002,35.48
34013,NJ,Essex,26.1,28.7,26.62,29.22
34015,NJ,Gloucester,25.6,30.3,26.540000000000003,31.240000000000002
34017,NJ,Hudson,24.1,23.9,24.060000000000002,23.86
34019,NJ,Hunterdon,19.8,22.3,20.3,22.8
34021,NJ,Mercer,24.0,24.6,24.12,24.720000000000002
34023,NJ,Middlesex,23.7,25.0,23.96,25.26
34025,NJ,Monmouth,21.7,23.2,22.0,23.5
34027,NJ,Morris,20.8,21.0,20.84,21.04
34029,NJ,Ocean,25.8,28.1,26.26,28.560000000000002
34031,NJ,Passaic,23.7,25.7,24.099999999999998,26.099999999999998
34033,NJ,Salem,29.7,33.9,30.54,34.739999999999995
34035,NJ,Somerset,22.3,22.6,22.36,22.66
34037,NJ,Sussex,26.9,26.2,26.759999999999998,26.06
34039,NJ,Union,22.2,24.7,22.7,25.2
34041,NJ,Warren,27.5,28.8,27.76,29.060000000000002
35001,NM,Bernalillo,19.9,21.5,20.22,21.82
